proxyWallet,asset,conditionId,size,avgPrice,initialValue,currentValue,cashPnl,percentPnl,totalBought,realizedPnl,percentRealizedPnl,curPrice,redeemable,mergeable,title,slug,icon,eventId,eventSlug,outcome,outcomeIndex,oppositeOutcome,oppositeAsset,endDate,negativeRisk
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,52187206725310523051643071993219774348267802701576310048589275151196741279384,0xad7bd3b4f8e7d664fdb51f5ee6b244c883e458f26bec446516f550875c0d8494,2055.37,0.58106,1194.2932922,1284.60625,90.31295779999995,7.562041785701988,3036.37,-31.01772,-27.189443813846324,0.625,False,False,Will Emma Stone be nominated for Best Actress at the 98th Academy Awards?,will-emma-stone-be-nominated-for-best-actress-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50297,oscars-2026-best-actress-nominations,Yes,0,No,67652966877550910225628087451011296997468909205349272135825848580347126920027,2026-01-22,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,84005362655904646531717777833035676931042274323310994696580063848930976423785,0xdf52706a9c87c71c6b79980dadb94b376ecb1fa6502613d4ded02a2db86bb3b1,2046.944299,0.804469,1646.703233272231,1989.629858628,342.92662535576915,20.8250411140765,3819.685,-360.719264,-35.25065961055016,0.972,False,False,Will Pope Leo visit Turkey first?,will-pope-leo-visit-turkey-first,https://polymarket-upload.s3.us-east-2.amazonaws.com/which-country-will-pope-leo-visit-first-ynsPn_XwAyLu.jpg,24207,which-country-will-pope-leo-visit-first,Yes,0,No,58727530413163825901418319210052548330129383180452754914309393753946653280752,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,36976614294424128390835156526226212457720167463782264152275344818120213143137,0xdb5b77d3ceafd4503e18e524b9f5da068e8fe48bb9043592f91235414be05750,2046.9092,0.029005,59.370601346,16.3752736,-42.995327746,-72.41854852611618,2283.7956,-2.478542,-75.27943471560104,0.008,False,False,Will Kathryn Bigelow win Best Director at the 98th Academy Awards?,will-kathryn-bigelow-win-best-director-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50386,oscars-2026-best-director-winner,Yes,0,No,33768110726855524739190906252126345911966993772683185395078116776922578612619,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,88391082672262916083180818865706688728408351209155276040680367442281248954606,0x92291ad59a105b0fb205f8aa2d3d2dbba7ee249ad6532672c854eaaf79fc135c,2008.648635,0.040115,80.576939993025,3.0129729525,-77.56396704052499,-96.26075034276455,5278.319745,457.305207,-98.57682386282015,0.0015,False,False,Will Trump nominate David Zervos as the next Fed chair?,will-trump-nominate-david-zervos-as-the-next-fed-chair,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-nominate-as-fed-chair-9p19ttRwsbKL.png,35908,who-will-trump-nominate-as-fed-chair,Yes,0,No,47931494361124809158885258715190860465351951728625194428478655092738533215367,2026-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,44700039778926752882873761974982066855517520957968265927392871349812625656971,0x578e429b776e90438f3da47b20a5690cf3894c6c5ebd3d04c4d3204ee33c9c1a,2004.340183,0.007501,15.034555712683,0.0,-15.034555712683,-100.0,2526.910183,243.943039,-99.99871299729745,0.0,True,False,Will Oprah Winfrey be named in the Epstein survivors' list?,will-oprah-winfrey-be-named-in-the-epstein-survivors-list,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-oprah-winfrey-be-named-in-the-epstein-survivors-list-22ZvXTGTuvOR.jpg,41867,who-will-be-mentioned-in-epstein-survivors-list,Yes,0,No,84552053270151173646556768503565631596426567671285709554926164164368557197906,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,38171846649171058574948396834308756029514586963095138591202857593036559671610,0x4080862f24218a65831fc4bb51395690c028fe3065d27b10da98e1a95ae02057,2002.3676,0.956,1914.2634256,1962.320248,48.056822400000094,2.5104602510460303,2156.54,-70.302614,-4.818080390833226,0.98,False,False,Will Trump pardon Hunter Biden in 2025?,will-trump-pardon-hunter-biden-in-2025-336-867-874,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-pardon-in-2025-sAHIYyGlOHvw.jpg,22987,who-will-trump-pardon-in-2025,No,1,Yes,45494155234592016309088529752701815295481676470928899100355720647308761001589,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,40867655778512443330642082931358339176945595047112234353950273823202026070265,0x1952e16b70af00672e01adb96afedde27f3c919f83b29648123673756e6a2734,1991.18,0.0233,46.394494,14.93385,-31.460644,-67.81115879828327,5097.43,1481.194526,-87.42500948868629,0.0075,False,False,Will It Was Just an Accident win Best Picture at the 98th Academy Awards?,will-it-was-just-an-accident-win-best-picture-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-winner-GK5jjpLcUheC.jpg,50251,oscars-2026-best-picture-winner,Yes,0,No,27037403922387461072954090600467363343210126730447513780040136031418697213363,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,36538842701383075131399258783814730353525125143988435459349182813934073807848,0x690d504367efdec61936e7dc1c572c1598281f3e91d30d3b6148f3f1f48642d5,1988.72,0.566313,1126.23798936,666.2212,-460.0167893599999,-40.84543353233989,1988.72,0.0,-40.84543353233989,0.335,False,False,Will Janet Mills be the Democratic nominee for Senate in Maine?,will-janet-mills-be-the-democratic-nominee-for-senate-in-maine,https://polymarket-upload.s3.us-east-2.amazonaws.com/maine-democratic-senate-primary-winner-P2cIYUJYSIcG.png,45018,maine-democratic-senate-primary-winner,Yes,0,No,51469050125334342675041532938035006268212349126791674076934139732091152113995,2026-07-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,99459012547295117701050511666703813359583805514941337167859096583534015778426,0x2f667ddde4be0f763fa1fe226e03f1d2c640c67d11761328b96aeee669d1447f,1984.57022,0.730671,1450.06790721762,1884.34942389,434.28151667238023,29.949046835032473,3957.162905,-146.59978,-34.8288168585086,0.9495,False,False,Will Trump meet with Aleksandr Lukashenko in 2025?,will-trump-meet-with-aleksandr-lukashenko-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-trump-meet-with-aleksandr-lukashenko-in-2025-EvZ6MsUw104J.jpg,19057,who-will-trump-meet-with-in-2025,No,1,Yes,111318530829750866796400261045879985475787732519285702504229590943638368655770,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,11687888163671103592162084849921183482869664924790110790373388258254116010682,0x4f4561f48dfe1a59a6aeec3dbbea2df6c801e3538b388e603700cf3b1da7165f,1984.205664,0.015,29.76308496,36.707804784000004,6.944719824000004,23.33333333333335,1984.205664,0.0,23.33333333333334,0.0185,False,False,Joe Biden arrested by December 31?,joe-biden-arrested-by-december-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/joe-biden-arrested-by-december-31-KgvutCiaw3p9.jpg,48934,joe-biden-arrested-by-december-31,Yes,0,No,41679791925023751525474494120119448638335481841769172898070633111894221751949,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,15030077054728827906479502286967847332732945790205824760398413231843514279772,0x31f8d949361c237709f81890ed313b25809d8333e78e155f34035fe99b9b5d1c,1970.354313,0.01989,39.19034728557,0.9851771565,-38.205170129070005,-97.4861739567622,1970.354313,0.0,-97.4861739567622,0.0005,False,False,Will Zelenskyy and Putin meet next in India?,will-zelenskyy-and-putin-meet-next-in-india,https://polymarket-upload.s3.us-east-2.amazonaws.com/flag+india.png,38374,where-will-trump-and-putin-meet-next-393,Yes,0,No,17915992123253471521075669700594007645679488622124912450668714753437461385672,2025-09-30,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,21909770209142408630068748428264948065711101046311060983115148128430972038079,0x60660c1cf3125eb337f0587d5ceeb8e993f9edf4c4ea49f9316e650da7073120,1966.763219,0.035647,70.109208467693,0.0,-70.109208467693,-100.0,2659.092977,-29.972287,-100.00003162010978,0.0,True,False,Will a hurricane make landfall in the US by October 31?,will-a-hurricane-make-landfall-in-the-us-by-october-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-a-hurricane-make-landfall-in-the-us-by-august-31-xeIMbf0KoIuE.jpg,49389,will-a-hurricane-make-landfall-in-the-us-by-october-31,Yes,0,No,22705572764296459683009549865635198897844399030464488614857560319961654411877,2025-10-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,103605866117717135788302908091348389801239912599925865954163469690381626346438,0x5b5063914822db52e7f7d25ff4695a2f18f3126478a02a280874f260fffdc269,1966.386874,0.043141,84.831896131234,166.15969085300003,81.32779472176603,95.86935861477485,3148.578304,510.147117,22.32699368495674,0.0845,False,False,Will Notre Dame win the 2026 College Football National Championship?,will-notre-dame-win-the-2026-college-football-national-championship,https://polymarket-upload.s3.us-east-2.amazonaws.com/college-football-champion-2026-XaGKSmKa8sQM.jpg,30611,college-football-champion-2026-684,Yes,0,No,74783596161648492701512752309133472786055606126657406920694974956548064184103,2026-01-20,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,35794365276633497585739245052126033211226767785372805090190071105864704284323,0x662270576ae01d80a6eec9f8579c93987338f646010117e9c98fffe7c38b220c,1953.415517,0.045343,88.573719787331,58.602465509999995,-29.971254277331003,-33.83763756257857,14506.482783,1671.853623,-91.09044732026445,0.03,False,False,Will Amy Madigan win Best Supporting Actress at the 98th Academy Awards?,will-amy-madigan-win-best-supporting-actress-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50301,oscars-2026-best-supporting-actress-winner,Yes,0,No,2645771604074701099510943662783190326025338994989545507867333200599656051857,2026-03-15,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,90745857659327148773609688807318558478201557095351383313162258694341091010927,0x11db077700a35d7415b6198c5e5a53adcf1db1819a09831f7eaf148f88243c40,1950.351106,0.246886,481.514383155916,185.28335507,-296.23102808591597,-61.52070186239803,10094.512653,292.361637,-92.56543998900607,0.095,False,False,Will Hamas agree to disarm by December 31?,will-hamaz-disarm-by-december-31-858,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-hamaz-disarm-by-december-31-qapFZWHfEvne.jpg,34889,will-hamaz-disarm-by-december-31,Yes,0,No,33553945367166725251175374412602170037894165758025042506237379564547625385037,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,51910214382432339741034448291916495216998563212594681281028683921112467260505,0x27288994f537fbcb8861b69ff714f5d00cec2c8c6ac933bad7a808375e131e4a,1936.000532,0.695594,1346.670354056008,0.0,-1346.6703540560081,-100.0,2090.983861,-54.244165,-100.00000372946486,0.0,True,True,Will House and Senate pass funding bill by October 31?,will-house-and-senate-pass-funding-bill-by-october-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-house-and-senate-pass-funding-bill-by-ExU5mT4vrnB4.jpg,51832,will-house-and-senate-pass-funding-bill-by,Yes,0,No,46027163205622689391488005743423797371801546467680434790604698771992817220397,2025-10-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,43541906415508679325276246713350983384464924175917785722017487178637607801263,0x81fb3e948db1f5645556dbc01b96f50c319f1331ce8b745701197b8264c1d344,1922.12896,0.0325,62.4691912,42.286837119999994,-20.182354080000007,-32.307692307692314,6452.624511,1411.141787,-79.83492038975322,0.022,False,False,Iran Nuke in 2025?,iran-nuke-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/iran-nuke-in-2025-3-0yDLZSfMow.jpg,17501,iran-nuke-in-2025,Yes,0,No,42088475271240543453547185258418176791428175519469427479319814497153066494553,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,14202324870379405425899404426910559364927813382983887149605667058054176206987,0x211d0ba286c543b49c1f27835405fc3f96d25f9a0ffbe3620382e112b3fddfdd,1881.953635,0.01122,21.1155197847,21.6424668025,0.5269470177999959,2.4955436720142403,4342.694659,686.367271,-55.58104046287613,0.0115,False,False,Will Trump announce Michelle Bowman as next Fed Chair in 2025?,will-trump-announce-michelle-bowman-as-next-fed-chair-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/who-will-trump-announce-as-next-fed-chair-7-caEJvKh7b8.jpg,23085,who-will-trump-announce-as-next-fed-chair,Yes,0,No,5782512339669706001631217178055350734507238419236219397502043891056481376653,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,114651646599582397759144800302053281017100251977367031710578395262257352958126,0x4bd1327edfdbb3c23f8cc81094435aaa421f1f77a9eab6e867ff055905862a3a,1872.0025,0.031017,58.0639015425,29.01603875,-29.0478627925,-50.02740432665958,2427.0,84.044705,-61.45484343002008,0.0155,False,False,Gaza mass population relocation in 2025?,gaza-mass-population-relocation-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/gaza-mass-population-relocation-in-2025-H5MTpz0MN3Ld.jpg,17926,gaza-mass-population-relocation-in-2025,Yes,0,No,6036570196480332368699194832858810396929689584263424568082731156729509264176,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,115542647731992906371806514836619617982959930503399160204297198316787384267730,0x33dd906869981227e2b2711b03aa578e4fbec0cd618a3905d364a4ca07d83b46,1866.374083,0.018745,34.985182185835,307.951723695,272.966541509165,780.2347292611362,2268.543212,183.848801,624.1864548789512,0.165,False,False,Will Josh Allen win the 2025–26 NFL MVP award?,will-josh-allen-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,92617505285231219970901114478714477757083223773887711801217588686286869016155,2026-02-18,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,89160018624681676959574386334556016533075177508301629555779374987788708895965,0x980e8bc279ebda78b68bbca8d8789ed4c1d0ddfc917c97bd434836534074f556,1836.797517,0.006765,12.425935202505,0.0,-12.425935202505,-100.0,2264.969997,132.536702,-99.99913502032013,0.0,True,False,Will Stephen Hawking be named in the Epstein survivors' list?,will-stephen-hawking-be-named-in-the-epstein-survivors-list,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-stephen-hawking-be-named-in-the-epstein-survivors-list-_h5enEX8GpmH.jpg,41867,who-will-be-mentioned-in-epstein-survivors-list,Yes,0,No,89994833199031257529554853431541883106391877207452130615994903323155309448291,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,98042541789663532085328924029787689231547472816611378228685848969351720707311,0xf3074ecfb69a1f9609d206db1dfea7d8f3cf366f542e651cbc93a979201264d4,1822.09,0.005785,10.54079065,0.0,-10.54079065,-100.0,1822.09,0.0,-100.0,0.0,True,False,Will Michelle Bachelet win the 1st round of the 2025 Chilean presidential election?,will-michelle-bachelet-win-the-1st-round-of-the-2025-chilean-presidential-election,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-michelle-bachelet-win-the-chilean-presidential-election-SemM55XJwPsJ.png,35723,chile-presidential-election-1st-round-winner,Yes,0,No,77076191774044060572918940059748759252705077972585176135599749194245339677725,2025-11-16,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,80034486943253086974657177057017350038347715185173212338686170340435478212550,0x3628a838e55df5dc821e7e724bc3a65743b561ca8b118fa4c95f1f57369a9b4d,1817.624136,0.01293,23.50188007848,41.805355127999995,18.303475049519996,77.88089713843772,1817.624136,0.0,77.88089713843772,0.023,False,False,Will Jordan Love win the 2025–26 NFL MVP award?,will-jordan-love-win-the-202526-nfl-mvp-award,https://polymarket-upload.s3.us-east-2.amazonaws.com/nfl-mvp-1-mn5e_Pk0biQk.jpg,33682,nfl-mvp-355,Yes,0,No,87148364197094367918147242477052994351263777594255570028163841861125592528990,2026-02-18,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,9051785222781156835055906710663607792553270139222377977208794460524918374599,0xaa445606ed64dc49f871b84977a8914266c172f787c4265112292970c238fd74,1814.526596,0.889096,1613.288338397216,1569.56550554,-43.72283285721612,-2.7101685307323464,2135.0,-108.070426,-17.31382924297277,0.865,False,False,Will Renate Reinsve be nominated for Best Actress at the 98th Academy Awards?,will-renate-reinsve-be-nominated-for-best-actress-at-the-98th-academy-awards,https://polymarket-upload.s3.us-east-2.amazonaws.com/oscars-2026-best-picture-nominations-uExlgIhppb3W.jpg,50297,oscars-2026-best-actress-nominations,Yes,0,No,54391007426399435853610969057104525055960830148198462410185834334645280899825,2026-01-22,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,53064833136932780434250379234703207407140394445826752474369622055483435085377,0xe1209aa6642658fc83658bc1f84dec8352a3e9d8a9950b0fb9fbf211d9a6a1ca,1809.822803,0.191563,346.695085611089,58.819241097500004,-287.87584451358896,-83.03430203118556,4827.059466,-349.355065,-93.63904155351783,0.0325,False,False,Discord IPO in 2025?,discord-ipo-in-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/discord-ipo-in-2025-XtAg12u_4z_F.png,43850,ipos-in-2025,Yes,0,No,8738912106849170571790293367684459390510053770549009203809581146849007093927,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,22849256108589185037185304316413912425251880444217624011325078965237516243839,0x0cbb9c5ae1383c90593876615bfb7b1d3d9a4280957dc3fa109f8af214048971,1808.916306,0.91899,1662.37599605094,1748.317609749,85.94161369806004,5.169805982654873,4398.098999,-1088.158719,-56.74420730956184,0.9665,False,False,Will The Life of a Showgirl by Taylor Swift be the top Spotify album for 2025?,will-the-life-of-a-showgirl-by-taylor-swift-be-the-top-spotify-album-for-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-life-of-a-showgirl-by-taylor-swift-be-the-top-spotify-album-for-2025-yCpAR10Ask8i.png,53297,top-spotify-album-2025,No,1,Yes,106956242484783805492092853338167144804126316356454133937295656468777508603347,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,37058465721310313229651211294913486234227871063722017593757623020607565358062,0x9c0fe9cf46c595ba523e1629e8afd7d0bde32398b97a458ffc2f125346332b38,1804.42,0.031118,56.14994156,49.62155,-6.528391560000002,-11.62671122822804,1924.42,52.8,-17.13726764309496,0.0275,False,False,Gavin Newsom arrested by December 31?,gavin-newsom-arrested-by-december-31,https://polymarket-upload.s3.us-east-2.amazonaws.com/gavin-newsom-arrested-by-december-31-nT8wLwXqA9g1.jpg,37541,gavin-newsom-arrested-by-december-31,Yes,0,No,24683482070070342496218829563074379307012963135904736476696558845053631285294,2025-12-31,False
